TITLE	
1005.5	0.0166113
1005	0.0165949
1004.5	0.0165696
1004	0.0165465
1003.5	0.0165186
1003	0.0165174
1002.5	0.0165076
1002	0.0165066
1001.5	0.0165047
1001	0.0165215
1000.5	0.0165582
1000	0.0166133
999.5	0.0166578
999	0.016703
998.5	0.0167269
998	0.0167696
997.5	0.0167885
997	0.0167981
996.5	0.0167932
996	0.0167844
995.5	0.0167904
995	0.0167695
994.5	0.016772
994	0.0167437
993.5	0.0167324
993	0.0167372
992.5	0.0167288
992	0.0167262
991.5	0.0167412
991	0.0167651
990.5	0.0167994
990	0.0168486
989.5	0.0168757
989	0.0169178
988.5	0.016966
988	0.017012
987.5	0.0170443
987	0.0170769
986.5	0.0170871
986	0.0170952
985.5	0.0171234
985	0.0171052
984.5	0.0171104
984	0.0170948
983.5	0.0170861
983	0.017104
982.5	0.0171203
982	0.0171565
981.5	0.0171815
981	0.0172051
980.5	0.017222
980	0.0172707
979.5	0.0173093
979	0.0173392
978.5	0.0173648
978	0.0173962
977.5	0.0174336
977	0.0174908
976.5	0.017521
976	0.017542
975.5	0.0175802
975	0.0175918
974.5	0.0176292
974	0.0176439
973.5	0.0176732
973	0.0176929
972.5	0.0177216
972	0.0177555
971.5	0.0177358
971	0.017757
970.5	0.0177771
970	0.0177909
969.5	0.0178161
969	0.0178364
968.5	0.0178685
968	0.0179113
967.5	0.017959
967	0.0180052
966.5	0.0180048
966	0.0180613
965.5	0.0180755
965	0.0181104
964.5	0.0181565
964	0.018149
963.5	0.018208
963	0.0182238
962.5	0.018254
962	0.0182575
961.5	0.0182776
961	0.018293
960.5	0.0183062
960	0.0183629
959.5	0.0183681
959	0.0183727
958.5	0.0184173
958	0.0184444
957.5	0.0184778
957	0.0185386
956.5	0.0185387
956	0.0185455
955.5	0.0185887
955	0.0186449
954.5	0.018663
954	0.0186917
953.5	0.0187173
953	0.0187
952.5	0.0187491
952	0.0187626
951.5	0.0187454
951	0.0187696
950.5	0.0187981
950	0.0188121
949.5	0.0188101
949	0.0188337
948.5	0.0188386
948	0.0188538
947.5	0.0188835
947	0.0188835
946.5	0.0189053
946	0.0189377
945.5	0.01897
945	0.0189991
944.5	0.0190263
944	0.0190521
943.5	0.0190572
943	0.0190683
942.5	0.0190739
942	0.019047
941.5	0.0190512
941	0.0190571
940.5	0.0190625
940	0.0190807
939.5	0.0191279
939	0.0191431
938.5	0.0191649
938	0.0192133
937.5	0.0192513
937	0.0192725
936.5	0.0192916
936	0.0193212
935.5	0.019329
935	0.0193641
934.5	0.0193695
934	0.0193921
933.5	0.0194158
933	0.0194296
932.5	0.0194622
932	0.019416
931.5	0.0194277
931	0.0194373
930.5	0.0194843
930	0.0195177
929.5	0.0195224
929	0.0195514
928.5	0.0195684
928	0.01966
927.5	0.0196931
927	0.0197172
926.5	0.0197334
926	0.0197326
925.5	0.0197537
925	0.0197791
924.5	0.0198179
924	0.0198315
923.5	0.0198585
923	0.0198936
922.5	0.0198969
922	0.019896
921.5	0.0199615
921	0.0199568
920.5	0.0199764
920	0.0200008
919.5	0.0200391
919	0.0200622
918.5	0.0200995
918	0.0201523
917.5	0.020157
917	0.0202281
916.5	0.0202507
916	0.0203007
915.5	0.020326
915	0.0203717
914.5	0.020423
914	0.0204765
913.5	0.0205199
913	0.0205339
912.5	0.0205499
912	0.0205803
911.5	0.0206081
911	0.0206273
910.5	0.0206634
910	0.0206842
909.5	0.020731
909	0.0207861
908.5	0.020811
908	0.0208522
907.5	0.0208891
907	0.0209491
906.5	0.0209885
906	0.0210698
905.5	0.0211124
905	0.0211454
904.5	0.0212462
904	0.0212856
903.5	0.0213579
903	0.0213751
902.5	0.0214361
902	0.0214367
901.5	0.0214699
901	0.0215264
900.5	0.0215224
900	0.0215792
899.5	0.0215822
899	0.0216182
898.5	0.0216355
898	0.0216763
897.5	0.0217189
897	0.0217933
896.5	0.0218745
896	0.0219326
895.5	0.0220187
895	0.0221212
894.5	0.0221804
894	0.0222583
893.5	0.0223305
893	0.0223389
892.5	0.022393
892	0.0224173
891.5	0.0224282
891	0.022474
890.5	0.0225135
890	0.0225789
889.5	0.0225999
889	0.0226751
888.5	0.0227152
888	0.0227494
887.5	0.0228123
887	0.0228535
886.5	0.0228767
886	0.0228849
885.5	0.0229159
885	0.0229302
884.5	0.0229967
884	0.0230119
883.5	0.0230119
883	0.023114
882.5	0.0231322
882	0.0232206
881.5	0.0232592
881	0.023305
880.5	0.0232895
880	0.0233576
879.5	0.0234692
879	0.023427
878.5	0.0235293
878	0.0235292
877.5	0.0235875
877	0.0236332
876.5	0.0237028
876	0.0237539
875.5	0.0237655
875	0.0237905
874.5	0.0238176
874	0.0238384
873.5	0.0238283
873	0.0238583
872.5	0.0239189
872	0.0239687
871.5	0.0239863
871	0.0240227
870.5	0.0240457
870	0.0240836
869.5	0.0241565
869	0.0241958
868.5	0.0242419
868	0.0242446
867.5	0.0243194
867	0.0243584
866.5	0.0244049
866	0.0244412
865.5	0.0245116
865	0.0245291
864.5	0.0245516
864	0.0246177
863.5	0.0246404
863	0.0247066
862.5	0.0247128
862	0.0248002
861.5	0.0248392
861	0.0248832
860.5	0.0249391
860	0.0249984
859.5	0.0250858
859	0.0251662
858.5	0.0252557
858	0.0252657
857.5	0.0252792
857	0.0253421
856.5	0.0253151
856	0.0253373
855.5	0.025375
855	0.0253995
854.5	0.0255048
854	0.0256003
853.5	0.0256494
853	0.0257719
852.5	0.0258911
852	0.0259926
851.5	0.0260108
851	0.0260513
850.5	0.0260872
850	0.0261596
849.5	0.0262047
849	0.0261817
848.5	0.0262536
848	0.0262824
847.5	0.0263319
847	0.0263846
846.5	0.0264376
846	0.0264758
845.5	0.0265907
845	0.0266703
844.5	0.0267463
844	0.0268548
843.5	0.0269342
843	0.0269667
842.5	0.0270558
842	0.0271546
841.5	0.0272104
841	0.0273337
840.5	0.0273995
840	0.0274316
839.5	0.0275269
839	0.0276746
838.5	0.0277754
838	0.027721
837.5	0.0277985
837	0.0278757
836.5	0.0278781
836	0.0279064
835.5	0.027979
835	0.0280182
834.5	0.0280166
834	0.0281732
833.5	0.0282711
833	0.028278
832.5	0.0284168
832	0.028544
831.5	0.0285923
831	0.0287125
830.5	0.0288237
830	0.0289425
829.5	0.0289963
829	0.0291071
828.5	0.0292101
828	0.029265
827.5	0.0293152
827	0.0293482
826.5	0.0294647
826	0.029525
825.5	0.0296376
825	0.029714
824.5	0.0297388
824	0.029853
823.5	0.0300137
823	0.0300927
822.5	0.0300976
822	0.030203
821.5	0.0302644
821	0.0304042
820.5	0.0304348
820	0.0305439
819.5	0.0305718
819	0.0307307
818.5	0.0307939
818	0.0308448
817.5	0.0309082
817	0.0309547
816.5	0.0311281
816	0.0312232
815.5	0.0312999
815	0.0313365
814.5	0.0314668
814	0.0315376
813.5	0.0316236
813	0.0316892
812.5	0.0317659
812	0.031797
811.5	0.0319026
811	0.0319701
810.5	0.032055
810	0.03218
809.5	0.0322585
809	0.0323246
808.5	0.0323909
808	0.0324653
807.5	0.0325334
807	0.0326223
806.5	0.0326659
806	0.0327764
805.5	0.0328597
805	0.0330482
804.5	0.0331326
804	0.0332446
803.5	0.0333936
803	0.0334906
802.5	0.0336343
802	0.0336615
801.5	0.0337838
801	0.033722
800.5	0.0338506
800	0.03389
799.5	0.0339531
799	0.0340565
798.5	0.0341363
798	0.0342813
797.5	0.0344263
797	0.0345777
796.5	0.0346759
796	0.0348292
795.5	0.0349227
795	0.0349864
794.5	0.0350813
794	0.0350819
793.5	0.0351195
793	0.0352307
792.5	0.0352935
792	0.0353946
791.5	0.0354418
791	0.0355403
790.5	0.0356392
790	0.0357897
789.5	0.0358676
789	0.0359137
788.5	0.0360199
788	0.0360899
787.5	0.0362193
787	0.0362818
786.5	0.0363358
786	0.0364146
785.5	0.0365786
785	0.0367369
784.5	0.0368073
784	0.0369522
783.5	0.0371234
783	0.0373036
782.5	0.0373887
782	0.0374712
781.5	0.0375033
781	0.0375832
780.5	0.037689
780	0.0377161
779.5	0.0378131
779	0.0379587
778.5	0.0381996
778	0.03837
777.5	0.0385293
777	0.038725
776.5	0.0389096
776	0.0390859
775.5	0.0391511
775	0.0391703
774.5	0.0393073
774	0.0394304
773.5	0.0395949
773	0.0396488
772.5	0.0397731
772	0.0399319
771.5	0.0400547
771	0.0402174
770.5	0.0403231
770	0.0404799
769.5	0.0406248
769	0.0408122
768.5	0.0409483
768	0.0411401
767.5	0.0413281
767	0.0414737
766.5	0.0416072
766	0.0417245
765.5	0.0418236
765	0.0420036
764.5	0.0421329
764	0.0422214
763.5	0.0424859
763	0.0427025
762.5	0.0428253
762	0.0429652
761.5	0.0431098
761	0.0432589
760.5	0.0433688
760	0.0435511
759.5	0.0436416
759	0.043803
758.5	0.044012
758	0.0442637
757.5	0.0444828
757	0.0446346
756.5	0.0449213
756	0.0451352
755.5	0.045327
755	0.0454524
754.5	0.0456562
754	0.0458279
753.5	0.0459742
753	0.0461712
752.5	0.0464031
752	0.0465479
751.5	0.0467536
751	0.0469928
750.5	0.0472479
750	0.0449891
749.5	0.0450693
749	0.0451913
748.5	0.0453784
748	0.0455008
747.5	0.0456948
747	0.0458605
746.5	0.0461106
746	0.0462988
745.5	0.0465163
745	0.046781
744.5	0.0469761
744	0.0472047
743.5	0.0473591
743	0.0475515
742.5	0.0476822
742	0.0479455
741.5	0.0481911
741	0.0484194
740.5	0.0486498
740	0.0489198
739.5	0.0492269
739	0.0494409
738.5	0.049695
738	0.0498744
737.5	0.0501075
737	0.0502912
736.5	0.050435
736	0.0506275
735.5	0.0508481
735	0.0511663
734.5	0.0514883
734	0.0518186
733.5	0.052095
733	0.0523664
732.5	0.0526068
732	0.052803
731.5	0.0530379
731	0.0532816
730.5	0.0534995
730	0.0537795
729.5	0.0541078
729	0.054433
728.5	0.0548006
728	0.0551328
727.5	0.055397
727	0.0556412
726.5	0.055906
726	0.0561168
725.5	0.0563387
725	0.0566175
724.5	0.0568873
724	0.0572253
723.5	0.0575857
723	0.0579201
722.5	0.0582642
722	0.058616
721.5	0.058942
721	0.059214
720.5	0.0595183
720	0.0598449
719.5	0.0601377
719	0.0604775
718.5	0.0607954
718	0.0611622
717.5	0.0615218
717	0.0618872
716.5	0.0622631
716	0.0625953
715.5	0.0629349
715	0.063298
714.5	0.0636632
714	0.0640129
713.5	0.0644005
713	0.0647549
712.5	0.0651145
712	0.0654587
711.5	0.0658494
711	0.0662103
710.5	0.066615
710	0.0669199
709.5	0.0672717
709	0.067634
708.5	0.0680312
708	0.0684294
707.5	0.0688393
707	0.0692123
706.5	0.0695761
706	0.0699981
705.5	0.0703912
705	0.0708354
704.5	0.0712538
704	0.0716545
703.5	0.0720881
703	0.0725172
702.5	0.0730138
702	0.0734739
701.5	0.0738946
701	0.0742822
700.5	0.0746812
700	0.0751179
699.5	0.0755133
699	0.0759391
698.5	0.0763339
698	0.0767973
697.5	0.0772731
697	0.0777504
696.5	0.0782197
696	0.078671
695.5	0.079125
695	0.0796265
694.5	0.0800713
694	0.0805494
693.5	0.081044
693	0.0815822
692.5	0.0821231
692	0.0826642
691.5	0.0831715
691	0.0837086
690.5	0.0842397
690	0.0847316
689.5	0.0852207
689	0.0857568
688.5	0.0862603
688	0.0868222
687.5	0.0873953
687	0.0879418
686.5	0.0884864
686	0.0891051
685.5	0.0896333
685	0.0901385
684.5	0.0906631
684	0.0912004
683.5	0.091797
683	0.0923426
682.5	0.0929237
682	0.0934637
681.5	0.0940873
681	0.0946622
680.5	0.095234
680	0.0957911
679.5	0.0963356
679	0.0969162
678.5	0.0975166
678	0.0980912
677.5	0.0987008
677	0.0993052
676.5	0.0998874
676	0.100478
675.5	0.101039
675	0.101565
674.5	0.102136
674	0.1027
673.5	0.103259
673	0.103825
672.5	0.104443
672	0.105046
671.5	0.105658
671	0.106277
670.5	0.106827
670	0.107417
669.5	0.107956
669	0.108541
668.5	0.10918
668	0.10975
667.5	0.11033
667	0.110911
666.5	0.11152
666	0.112078
665.5	0.112666
665	0.113208
664.5	0.113697
664	0.114289
663.5	0.114865
663	0.115481
662.5	0.116061
662	0.116585
661.5	0.117148
661	0.117699
660.5	0.118255
660	0.118764
659.5	0.119325
659	0.119845
658.5	0.120414
658	0.12099
657.5	0.121539
657	0.122071
656.5	0.122576
656	0.12307
655.5	0.123515
655	0.123991
654.5	0.124482
654	0.124977
653.5	0.12549
653	0.125967
652.5	0.126479
652	0.126941
651.5	0.127451
651	0.127937
650.5	0.128366
650	0.128813
649.5	0.129239
649	0.129726
648.5	0.130136
648	0.130575
647.5	0.130941
647	0.131288
646.5	0.131677
646	0.132004
645.5	0.132345
645	0.132689
644.5	0.133069
644	0.133439
643.5	0.133816
643	0.134163
642.5	0.134473
642	0.134844
641.5	0.135168
641	0.135437
640.5	0.135704
640	0.135927
639.5	0.136178
639	0.136386
638.5	0.136626
638	0.136846
637.5	0.137032
637	0.13724
636.5	0.137406
636	0.137608
635.5	0.137747
635	0.137913
634.5	0.138012
634	0.138098
633.5	0.138252
633	0.13832
632.5	0.138432
632	0.138531
631.5	0.138615
631	0.138685
630.5	0.138716
630	0.138771
629.5	0.138785
629	0.138849
628.5	0.13885
628	0.138812
627.5	0.138766
627	0.138736
626.5	0.138704
626	0.138656
625.5	0.138573
625	0.138486
624.5	0.138384
624	0.138293
623.5	0.13823
623	0.138081
622.5	0.137956
622	0.137825
621.5	0.137737
621	0.137599
620.5	0.137473
620	0.137195
619.5	0.137171
619	0.136904
618.5	0.136643
618	0.136431
617.5	0.136211
617	0.136027
616.5	0.135793
616	0.135562
615.5	0.135138
615	0.134905
614.5	0.134642
614	0.134293
613.5	0.133988
613	0.1337
612.5	0.13345
612	0.133107
611.5	0.132793
611	0.13251
610.5	0.132171
610	0.131804
609.5	0.131474
609	0.131055
608.5	0.130644
608	0.130282
607.5	0.129892
607	0.129477
606.5	0.129179
606	0.128832
605.5	0.128355
605	0.127986
604.5	0.127506
604	0.127001
603.5	0.126542
603	0.12608
602.5	0.125515
602	0.125012
601.5	0.124611
601	0.124111
600.5	0.12367
600	0.123173
599.5	0.122668
599	0.122202
598.5	0.12175
598	0.121314
597.5	0.120829
597	0.120335
596.5	0.119853
596	0.119367
595.5	0.118881
595	0.118388
594.5	0.117857
594	0.117336
593.5	0.116817
593	0.116317
592.5	0.115777
592	0.115276
591.5	0.114774
591	0.114274
590.5	0.113822
590	0.113305
589.5	0.112763
589	0.112213
588.5	0.111726
588	0.111203
587.5	0.110686
587	0.110165
586.5	0.109592
586	0.109065
585.5	0.108557
585	0.108025
584.5	0.107504
584	0.107001
583.5	0.106523
583	0.106022
582.5	0.105543
582	0.105017
581.5	0.104458
581	0.103957
580.5	0.103481
580	0.103027
579.5	0.102517
579	0.102025
578.5	0.101503
578	0.101014
577.5	0.100558
577	0.100089
576.5	0.0995405
576	0.0990594
575.5	0.0985936
575	0.0981032
574.5	0.0976375
574	0.0971512
573.5	0.0966756
573	0.09623
572.5	0.0958209
572	0.09532
571.5	0.0948519
571	0.0943559
570.5	0.0939048
570	0.0934865
569.5	0.093033
569	0.0926001
568.5	0.0921469
568	0.0917097
567.5	0.0912738
567	0.0908553
566.5	0.0904182
566	0.0899621
565.5	0.0895526
565	0.0890384
564.5	0.0885679
564	0.0881062
563.5	0.0876321
563	0.0872083
562.5	0.0867895
562	0.0863576
561.5	0.0859314
561	0.0855635
560.5	0.0851594
560	0.0847746
559.5	0.0843995
559	0.0840243
558.5	0.0836499
558	0.0832764
557.5	0.0828795
557	0.0824896
556.5	0.0821229
556	0.0817316
555.5	0.0813331
555	0.0809117
554.5	0.0804833
554	0.0801056
553.5	0.0797438
553	0.0793659
552.5	0.0790257
552	0.0786426
551.5	0.0782728
551	0.0779118
550.5	0.077546
550	0.0771923
549.5	0.0768602
549	0.0764959
548.5	0.0761041
548	0.0757623
547.5	0.0754159
547	0.0751011
546.5	0.0747849
546	0.0744251
545.5	0.0740235
545	0.0736686
544.5	0.0733697
544	0.0730503
543.5	0.0727561
543	0.0724169
542.5	0.0720876
542	0.0717487
541.5	0.0714419
541	0.0711594
540.5	0.0708466
540	0.0705252
539.5	0.0702032
539	0.0698954
538.5	0.0696072
538	0.0693077
537.5	0.0690288
537	0.0687406
536.5	0.0684129
536	0.0681388
535.5	0.0678234
535	0.0675473
534.5	0.0672471
534	0.0669876
533.5	0.0667195
533	0.0664208
532.5	0.0661507
532	0.0658682
531.5	0.0655912
531	0.0653581
530.5	0.065106
530	0.0648358
529.5	0.0645915
529	0.0643665
528.5	0.0641208
528	0.0638941
527.5	0.063679
527	0.0633795
526.5	0.063107
526	0.0628793
525.5	0.0626058
525	0.0623636
524.5	0.0621367
524	0.0618912
523.5	0.0616542
523	0.0614438
522.5	0.0612491
522	0.0610313
521.5	0.0608261
521	0.0606124
520.5	0.0604525
520	0.0602673
519.5	0.0601107
519	0.0599342
518.5	0.0597615
518	0.0595837
517.5	0.0594235
517	0.0592226
516.5	0.0589858
516	0.0587803
515.5	0.0585546
515	0.0583158
514.5	0.0580967
514	0.0579252
513.5	0.057752
513	0.0575916
512.5	0.0574354
512	0.0572955
511.5	0.0571742
511	0.0570519
510.5	0.0569278
510	0.0567806
509.5	0.0567119
509	0.0565918
508.5	0.0564783
508	0.0562957
507.5	0.056113
507	0.0559461
506.5	0.0558067
506	0.0556481
505.5	0.0554976
505	0.0553846
504.5	0.0552569
504	0.0551934
503.5	0.0551232
503	0.055044
502.5	0.0549305
502	0.0548342
501.5	0.054688
501	0.0545634
500.5	0.054484
500	0.054331
499.5	0.0541924
499	0.0540841
498.5	0.0540441
498	0.0539689
497.5	0.0539347
497	0.0538762
496.5	0.053739
496	0.0537356
495.5	0.0536597
495	0.0536126
494.5	0.0535198
494	0.0534391
493.5	0.0533663
493	0.0532939
492.5	0.053275
492	0.0531545
491.5	0.0530891
491	0.0530256
490.5	0.0529596
490	0.0529175
489.5	0.0528621
489	0.0528213
488.5	0.0527701
488	0.0527287
487.5	0.0527132
487	0.0526931
486.5	0.0526937
486	0.0526384
485.5	0.0526038
485	0.0525559
484.5	0.0525342
484	0.052525
483.5	0.052526
483	0.0524683
482.5	0.0524045
482	0.0523788
481.5	0.0523694
481	0.0523584
480.5	0.0523612
480	0.0523646
479.5	0.052451
479	0.0525028
478.5	0.0525183
478	0.0525572
477.5	0.052565
477	0.0525919
476.5	0.0525811
476	0.0526196
475.5	0.0525179
475	0.0524985
474.5	0.0525008
474	0.0525057
473.5	0.0525303
473	0.0525575
472.5	0.0525947
472	0.05259
471.5	0.0525822
471	0.052553
470.5	0.0525729
470	0.0525901
469.5	0.0525942
469	0.052566
468.5	0.052602
468	0.0525986
467.5	0.052641
467	0.0526849
466.5	0.0526981
466	0.0526753
465.5	0.0527062
465	0.0527214
464.5	0.0527325
464	0.0527508
463.5	0.0527663
463	0.0527908
462.5	0.0528381
462	0.052904
461.5	0.0529048
461	0.0529371
460.5	0.0529539
460	0.0529476
459.5	0.0529767
459	0.052988
458.5	0.0530022
458	0.052979
457.5	0.0529957
457	0.0530079
456.5	0.0530291
456	0.0530586
455.5	0.0531064
455	0.0531431
454.5	0.0531391
454	0.0531691
453.5	0.0531987
453	0.0531783
452.5	0.0531564
452	0.0531247
451.5	0.0530794
451	0.05305
450.5	0.053052
450	0.053247
449.5	0.0532406
449	0.0532593
448.5	0.0532634
448	0.0531931
447.5	0.0531565
447	0.0531006
446.5	0.0529813
446	0.0529383
445.5	0.0528751
445	0.0527469
444.5	0.0526549
444	0.0525691
443.5	0.0524986
443	0.0524026
442.5	0.0522473
442	0.0521346
441.5	0.0519726
441	0.0518836
440.5	0.0517217
440	0.0516405
439.5	0.0514936
439	0.0513666
438.5	0.0512772
438	0.0511144
437.5	0.0509807
437	0.0507888
436.5	0.0505918
436	0.0504161
435.5	0.0502094
435	0.050031
434.5	0.049822
434	0.0496954
433.5	0.0495215
433	0.0494198
432.5	0.0493181
432	0.0491811
431.5	0.0490965
431	0.0489959
430.5	0.0489279
430	0.0488202
429.5	0.0487118
429	0.0486163
428.5	0.0484557
428	0.0482931
427.5	0.0480592
427	0.0478285
426.5	0.0475698
426	0.0473091
425.5	0.0470991
425	0.0468147
424.5	0.0466741
424	0.0464948
423.5	0.0463581
423	0.0462204
422.5	0.0461164
422	0.0459889
421.5	0.0458818
421	0.0457714
420.5	0.0455698
420	0.0453801
419.5	0.0451869
419	0.0449664
418.5	0.0447574
418	0.0446111
417.5	0.0443859
417	0.044123
416.5	0.0438831
416	0.0436583
415.5	0.0434802
415	0.0433118
414.5	0.0431394
414	0.0428934
413.5	0.0426827
413	0.0425456
412.5	0.0423553
412	0.0421649
411.5	0.0419209
411	0.0416251
410.5	0.0413608
410	0.0412151
409.5	0.0410145
409	0.0407929
408.5	0.0406827
408	0.0404732
407.5	0.0402224
407	0.039961
406.5	0.039708
406	0.0394029
405.5	0.0391772
405	0.0388873
404.5	0.038564
404	0.0383036
403.5	0.0380823
403	0.0378506
402.5	0.0375927
402	0.0373973
401.5	0.0371197
401	0.0369217
400.5	0.0366942
400	0.0364514
399.5	0.0362521
399	0.0360127
398.5	0.0357966
398	0.0355492
397.5	0.0353353
397	0.0350916
396.5	0.0349345
396	0.0347834
395.5	0.0345076
395	0.0342804
394.5	0.0341238
394	0.0339327
393.5	0.0337775
393	0.0336105
392.5	0.033409
392	0.0331961
391.5	0.0330364
391	0.0328677
390.5	0.0326368
390	0.0324167
389.5	0.032189
389	0.0320142
388.5	0.0318289
388	0.0316321
387.5	0.0314679
387	0.0312819
386.5	0.0311654
386	0.0310317
385.5	0.030942
385	0.0307294
384.5	0.0305459
384	0.0303964
383.5	0.0302318
383	0.0300598
382.5	0.0298562
382	0.0297122
381.5	0.029488
381	0.0293798
380.5	0.0292696
380	0.0291231
379.5	0.0289728
379	0.0288753
378.5	0.0287526
378	0.0285661
377.5	0.028504
377	0.0283665
376.5	0.0282509
376	0.0281125
375.5	0.0280424
375	0.0279611
374.5	0.0279775
374	0.0280035
373.5	0.0279291
373	0.0278902
372.5	0.0277906
372	0.0277377
371.5	0.0276413
371	0.0275886
370.5	0.0275247
370	0.0275319
369.5	0.0275288
369	0.0275428
368.5	0.027535
368	0.0276284
367.5	0.0275835
367	0.0276286
366.5	0.0276222
366	0.0276413
365.5	0.0276169
365	0.0276173
364.5	0.0276576
364	0.0276487
363.5	0.027683
363	0.0277824
362.5	0.0278884
362	0.0279198
361.5	0.0279747
361	0.0280634
360.5	0.0281323
360	0.028255
359.5	0.0283138
359	0.028337
358.5	0.0283941
358	0.0284523
357.5	0.0284896
357	0.0285753
356.5	0.0285714
356	0.0286246
355.5	0.0285954
355	0.0286604
354.5	0.0286067
354	0.0286435
353.5	0.0286835
353	0.0286485
352.5	0.0286541
352	0.0285957
351.5	0.028654
351	0.0285831
350.5	0.0285619
350	0.0284056



[コメント情報]
試料名	
オペレーター	OJ
所属	
コメント	

[データ情報]
作成日時	2022/03/14 13:35
スタート	1100 nm
エンド	350 nm
データ間隔	0.5 nm
データ数	1501    

[測定情報]
機種名	V-770
シリアル番号	A011561801
測光モード	Abs
UV/Vis バンド幅	2 nm
NIR バンド幅	8 nm
レスポンス	Fast
走査速度	1000 nm/min
光源	自動
光源切換	340 nm
回折格子切換	750 nm
